date,pid,price,regular,promo,label,until
2026-09-16,288476002,2.79,2.79,0,,
2026-09-16,288476003,2.79,2.79,0,,
2026-09-16,288476004,2.79,2.79,0,,
2026-09-16,288496001,2.69,2.69,0,,
2026-09-16,288515001,3.75,3.75,0,,
2026-09-16,288515002,3.75,3.75,0,,
2026-09-16,288515003,3.75,3.75,0,,
2026-09-16,288594001,0.99,0.99,0,,
2026-09-16,288594002,0.99,0.99,0,,
2026-09-16,288594003,0.99,0.99,0,,
2026-09-16,288617001,5.35,5.35,0,,
2026-09-16,288617002,5.35,5.35,0,,
2026-09-16,288771001,5.89,5.89,0,,
2026-09-16,288897001,7.19,7.19,0,,
2026-09-16,288925001,3.99,3.99,0,,
2026-09-16,288925002,3.99,3.99,0,,
2026-09-16,288925003,3.99,3.99,0,,
2026-09-16,289024001,7.29,7.29,0,,
2026-09-16,289024002,7.29,7.29,0,,
2026-09-16,289131003,1.68,1.68,0,,
2026-09-16,289200002,2.99,2.99,0,,
2026-09-16,289200003,2.99,2.99,0,,
2026-09-16,289390003,4.29,4.29,0,,
2026-09-16,289390006,4.29,4.29,0,,
2026-09-16,289390007,4.29,4.29,0,,
2026-09-16,289390008,4.29,4.29,0,,
2026-09-16,289446002,2.69,2.69,0,,
2026-09-16,289446003,2.69,2.69,0,,
2026-09-16,289580001,3.25,3.25,0,,
2026-09-16,289580002,3.25,3.25,0,,
2026-09-16,289660002,9.99,9.99,0,,
2026-09-16,289660004,9.99,9.99,0,,
2026-09-16,289660008,9.99,9.99,0,,
2026-09-16,289660009,9.99,9.99,0,,
2026-09-16,289685001,1.35,1.35,0,,
2026-09-16,289685002,1.35,1.35,0,,
2026-09-16,289767001,3.69,3.69,0,,
2026-09-16,289767002,3.69,3.69,0,,
2026-09-16,289775001,5.89,5.89,0,,
2026-09-16,289775002,5.89,5.89,0,,
2026-09-16,289808001,5.49,5.49,0,,
2026-09-16,289808002,5.49,5.49,0,,
2026-09-16,289808003,5.49,5.49,0,,
2026-09-16,289808004,5.49,5.49,0,,
2026-09-16,289971001,2.89,2.89,0,,
2026-09-16,289971002,2.89,2.89,0,,
2026-09-16,289971003,2.89,2.89,0,,
2026-09-16,290017002,5.99,5.99,0,,
2026-09-16,290017003,5.99,5.99,0,,
2026-09-16,290017004,5.99,5.99,0,,
2026-09-16,290022001,10.99,10.99,0,,
2026-09-16,290022002,10.99,10.99,0,,
2026-09-16,290381001,3.19,3.19,0,,
2026-09-16,290381002,3.19,3.19,0,,
2026-09-16,290433001,3.49,3.49,0,,
2026-09-16,290433002,3.49,3.49,0,,
2026-09-16,290433003,3.49,3.49,0,,
2026-09-16,290447001,2.95,2.95,0,,
2026-09-16,290447002,2.95,2.95,0,,
2026-09-16,290509001,6.99,6.99,0,,
2026-09-16,290509002,6.99,6.99,0,,
2026-09-16,290560001,3.99,3.99,0,,
2026-09-16,290560002,3.99,3.99,0,,
2026-09-16,290568001,0.99,0.99,0,,
2026-09-16,290568002,0.99,0.99,0,,
2026-09-16,290575001,1.95,1.95,0,,
2026-09-16,290575002,1.95,1.95,0,,
2026-09-16,290575004,1.95,1.95,0,,
2026-09-16,290609001,2.99,2.99,0,,
2026-09-16,290609002,2.99,2.99,0,,
2026-09-16,294329001,2.15,2.15,0,,
2026-09-16,294329002,2.15,2.15,0,,
2026-09-16,294497003,2.89,2.89,0,,
2026-09-16,294497004,2.89,2.89,0,,
2026-09-16,294819001,1.95,1.95,0,,
2026-09-16,294819002,1.95,1.95,0,,
2026-09-16,304030001,0.69,0.69,0,,
2026-09-16,304030002,0.69,0.69,0,,
2026-09-16,304030003,0.69,0.69,0,,
2026-09-16,304070002,1.75,1.75,0,,
2026-09-16,304077001,2.39,2.39,0,,
2026-09-16,304077004,2.39,2.39,0,,
2026-09-16,304077005,2.39,2.39,0,,
2026-09-16,307499001,3.15,3.15,0,,
2026-09-16,307499002,3.15,3.15,0,,
2026-09-16,307965003,2.99,2.99,0,,
2026-09-16,307965004,2.99,2.99,0,,
2026-09-16,307965005,2.99,2.99,0,,
2026-09-16,309264001,1.99,1.99,0,,
2026-09-16,309264002,1.99,1.99,0,,
2026-09-16,309264003,1.99,1.99,0,,
2026-09-16,309618001,13.39,13.39,0,,
2026-09-16,309618002,13.39,13.39,0,,
2026-09-16,317026001,2.85,2.85,0,,
2026-09-16,317026002,2.85,2.85,0,,
2026-09-16,317026005,2.85,2.85,0,,
2026-09-16,317257001,2.79,2.79,0,,
2026-09-16,317257002,2.79,2.79,0,,
2026-09-16,317257003,2.79,2.79,0,,
2026-09-16,318014001,1.69,1.69,0,,
2026-09-16,318014004,1.69,1.69,0,,
2026-09-16,318014005,1.69,1.69,0,,
2026-09-16,323740001,1.49,1.49,0,,
2026-09-16,323740005,1.49,1.49,0,,
2026-09-16,323740007,1.49,1.49,0,,
2026-09-16,323740009,1.49,1.49,0,,
2026-09-16,332911001,8.99,8.99,0,,
2026-09-16,332911002,8.99,8.99,0,,
2026-09-16,332911003,8.99,8.99,0,,
2026-09-16,334987001,11.49,11.49,0,,
2026-09-16,334987002,11.49,11.49,0,,
2026-09-16,334987003,11.49,11.49,0,,
2026-09-16,341747001,3.25,3.25,0,,
2026-09-16,341747002,3.25,3.25,0,,
2026-09-16,341858001,1.95,1.95,0,,
2026-09-16,341858002,1.95,1.95,0,,
2026-09-16,364229006,4.95,4.95,0,,
2026-09-16,364229007,4.95,4.95,0,,
2026-09-16,397684001,2.49,2.49,0,,
2026-09-16,397684002,2.49,2.49,0,,
2026-09-16,397684003,2.49,2.49,0,,
2026-09-16,445726001,3.99,3.99,0,,
2026-09-16,445726002,3.99,3.99,0,,
2026-09-16,451684001,0.55,0.55,0,,
2026-09-16,451684002,0.55,0.55,0,,
2026-09-16,452643001,3.99,3.99,0,,
2026-09-16,452643002,3.99,3.99,0,,
2026-09-16,452643003,3.99,3.99,0,,
2026-09-16,453180001,1.75,1.75,0,,
2026-09-16,453180002,1.75,1.75,0,,
2026-09-16,455111001,0.85,0.85,0,,
2026-09-16,455111002,0.85,0.85,0,,
2026-09-16,460847002,8.90,8.90,0,,
2026-09-16,461020001,1.29,1.29,0,,
2026-09-16,461020002,1.29,1.29,0,,
2026-09-16,461102001,4.49,4.49,0,,
2026-09-16,461102002,4.49,4.49,0,,
2026-09-16,465803003,3.79,3.79,0,,
2026-09-16,465803004,3.79,3.79,0,,
2026-09-16,467768001,1.15,1.15,0,,
2026-09-16,467768002,1.15,1.15,0,,
2026-09-16,467768003,1.15,1.15,0,,
2026-09-16,475487001,1.29,1.29,0,,
2026-09-16,475487002,1.29,1.29,0,,
2026-09-16,475487003,1.29,1.29,0,,
2026-09-16,475487004,1.29,1.29,0,,
2026-09-16,476159001,0.83,0.83,0,,
2026-09-16,476159002,0.83,0.83,0,,
2026-09-16,477598001,1.99,1.99,0,,
2026-09-16,477598002,1.99,1.99,0,,
2026-09-16,477598003,1.99,1.99,0,,
2026-09-16,477598004,1.99,1.99,0,,
2026-09-16,478209001,0.79,0.79,0,,
2026-09-16,478209002,0.79,0.79,0,,
2026-09-16,480567,5.95,5.95,0,,
2026-09-16,482754002,3.95,3.95,0,,
2026-09-16,482754003,3.95,3.95,0,,
2026-09-16,483016002,2.99,2.99,0,,
2026-09-16,484259003,2.89,2.89,0,,
2026-09-16,484259004,2.89,2.89,0,,
2026-09-16,484259005,2.89,2.89,0,,
2026-09-16,484259006,2.89,2.89,0,,
2026-09-16,484837001,1.99,1.99,0,,
2026-09-16,484837002,1.99,1.99,0,,
2026-09-16,485091,5.95,5.95,0,,
2026-09-16,486339001,3.85,3.85,0,,
2026-09-16,486339002,3.85,3.85,0,,
2026-09-16,488222003,1.89,1.89,0,,
2026-09-16,488222004,1.89,1.89,0,,
2026-09-16,488222006,1.89,1.89,0,,
2026-09-16,489760002,3.49,3.49,0,,
2026-09-16,489760003,3.49,3.49,0,,
2026-09-16,490625001,3.88,3.88,0,,
2026-09-16,492869001,1.89,1.89,0,,
2026-09-16,492869002,1.89,1.89,0,,
2026-09-16,492869003,1.89,1.89,0,,
2026-09-16,492869004,1.89,1.89,0,,
2026-09-16,493952004,2.99,2.99,0,,
2026-09-16,493952005,2.99,2.99,0,,
2026-09-16,493952008,2.99,2.99,0,,
2026-09-16,493952009,2.99,2.99,0,,
2026-09-16,504492001,3.69,3.69,0,,
2026-09-16,504492002,3.69,3.69,0,,
2026-09-16,504492003,3.69,3.69,0,,
2026-09-16,504645005,2.99,2.99,0,,
2026-09-16,504645006,2.99,2.99,0,,
2026-09-16,504645007,2.99,2.99,0,,
2026-09-16,504645008,2.99,2.99,0,,
2026-09-16,505349017,12.99,12.99,0,,
2026-09-16,505349019,12.99,12.99,0,,
2026-09-16,505688001,0.49,0.49,0,,
2026-09-16,505688002,0.49,0.49,0,,
2026-09-16,505830,5.89,5.89,0,,
2026-09-16,505879,6.49,6.49,0,,
2026-09-16,508158001,2.29,2.29,0,,
2026-09-16,508158002,2.29,2.29,0,,
2026-09-16,509164001,1.95,1.95,0,,
2026-09-16,509164002,1.95,1.95,0,,
2026-09-16,509164003,1.95,1.95,0,,
2026-09-16,509805001,2.49,2.49,0,,
2026-09-16,509805003,2.49,2.49,0,,
2026-09-16,509805004,2.49,2.49,0,,
2026-09-16,512409001,0.85,0.85,0,,
2026-09-16,512409002,0.85,0.85,0,,
2026-09-16,512813001,8.95,8.95,0,,
2026-09-16,512813002,8.95,8.95,0,,
2026-09-16,512813003,8.95,8.95,0,,
2026-09-16,516755002,1.89,1.89,0,,
2026-09-16,520205001,4.35,4.35,0,,
2026-09-16,520205002,4.35,4.35,0,,
2026-09-16,520205003,4.35,4.35,0,,
2026-09-16,522010002,2.59,2.59,0,,
2026-09-16,523156,7.89,7.89,0,,
2026-09-16,523763001,3.29,3.29,0,,
2026-09-16,523763002,3.29,3.29,0,,
2026-09-16,523763003,3.29,3.29,0,,
2026-09-16,523763004,3.29,3.29,0,,
2026-09-16,523763005,3.29,3.29,0,,
2026-09-16,523763007,3.29,3.29,0,,
2026-09-16,523763008,3.29,3.29,0,,
2026-09-16,528881001,1.99,1.99,0,,
2026-09-16,528881002,1.99,1.99,0,,
2026-09-16,528881003,1.99,1.99,0,,
2026-09-16,528881004,1.99,1.99,0,,
2026-09-16,531261001,3.65,3.65,0,,
2026-09-16,531261002,3.65,3.65,0,,
2026-09-16,531459001,7.49,7.49,0,,
2026-09-16,531459002,7.49,7.49,0,,
2026-09-16,531459003,7.49,7.49,0,,
2026-09-16,534325001,1.59,1.59,0,,
2026-09-16,534325002,1.59,1.59,0,,
2026-09-16,536369002,3.99,3.99,0,,
2026-09-16,536369004,3.99,3.99,0,,
2026-09-16,536369006,3.99,3.99,0,,
2026-09-16,536369008,3.99,3.99,0,,
2026-09-16,537050001,1.59,1.59,0,,
2026-09-16,537050002,1.59,1.59,0,,
2026-09-16,539051001,2.65,2.65,0,,
2026-09-16,539051002,2.65,2.65,0,,
2026-09-16,539051003,2.65,2.65,0,,
2026-09-16,541169002,2.99,2.99,0,,
2026-09-16,541169003,2.99,2.99,0,,
2026-09-16,541169005,2.99,2.99,0,,
2026-09-16,543360001,3.29,3.29,0,,
2026-09-16,543360002,3.29,3.29,0,,
2026-09-16,543360004,3.29,3.29,0,,
2026-09-16,543360005,3.29,3.29,0,,
2026-09-16,543551001,4.69,4.69,0,,
2026-09-16,543551002,4.69,4.69,0,,
2026-09-16,546619001,3.29,3.29,0,,
2026-09-16,546619002,3.29,3.29,0,,
2026-09-16,546641001,1.39,1.39,0,,
2026-09-16,546641004,1.39,1.39,0,,
2026-09-16,546641005,1.39,1.39,0,,
2026-09-16,546641007,1.39,1.39,0,,
2026-09-16,546931001,20.90,20.90,0,,
2026-09-16,546931002,20.90,20.90,0,,
2026-09-16,547511,9.49,9.49,0,,
2026-09-16,548081001,3.85,3.85,0,,
2026-09-16,548081002,3.85,3.85,0,,
2026-09-16,548081003,3.85,3.85,0,,
2026-09-16,552220002,5.19,5.19,0,,
2026-09-16,552264001,2.19,2.19,0,,
2026-09-16,552568001,2.49,2.49,0,,
2026-09-16,552622002,1.99,1.99,0,,
2026-09-16,553372001,2.55,2.55,0,,
2026-09-16,553372002,2.55,2.55,0,,
2026-09-16,553740001,0.69,0.69,0,,
2026-09-16,553740002,0.69,0.69,0,,
2026-09-16,553756002,2.15,2.15,0,,
2026-09-16,553756003,2.15,2.15,0,,
2026-09-16,553756004,2.15,2.15,0,,
2026-09-16,553801001,6.49,6.49,0,,
2026-09-16,553801002,6.49,6.49,0,,
2026-09-16,553801003,6.49,6.49,0,,
2026-09-16,555498001,0.49,0.49,0,,
2026-09-16,555498002,0.49,0.49,0,,
2026-09-16,557415001,1.89,1.89,0,,
2026-09-16,557452001,2.75,2.75,0,,
2026-09-16,557452003,2.75,2.75,0,,
2026-09-16,557452004,2.75,2.75,0,,
2026-09-16,558965001,0.99,0.99,0,,
2026-09-16,561058002,5.89,5.89,0,,
2026-09-16,562021001,1.59,1.59,0,,
2026-09-16,562021002,1.59,1.59,0,,
2026-09-16,562021003,1.59,1.59,0,,
2026-09-16,563952001,2.49,2.49,0,,
2026-09-16,563952002,2.49,2.49,0,,
2026-09-16,563952003,2.49,2.49,0,,
2026-09-16,564754001,2.99,2.99,0,,
2026-09-16,564784001,4.49,4.49,0,,
2026-09-16,564784003,4.49,4.49,0,,
2026-09-16,564784004,4.49,4.49,0,,
2026-09-16,564784005,4.49,4.49,0,,
2026-09-16,568404001,1.99,1.99,0,,
2026-09-16,570227001,3.99,3.99,0,,
2026-09-16,570227002,3.99,3.99,0,,
2026-09-16,570227003,3.99,3.99,0,,
2026-09-16,570926002,0.95,0.95,0,,
2026-09-16,570926003,0.95,0.95,0,,
2026-09-16,571891002,3.49,3.49,0,,
2026-09-16,574185001,1.75,1.75,0,,
2026-09-16,575729,2.29,2.29,0,,
2026-09-16,575796001,6.99,6.99,0,,
2026-09-16,575796002,6.99,6.99,0,,
2026-09-16,575796003,6.99,6.99,0,,
2026-09-16,576543001,5.45,5.45,0,,
2026-09-16,576543002,5.45,5.45,0,,
2026-09-16,577081002,9.99,9.99,0,,
2026-09-16,577081003,9.99,9.99,0,,
2026-09-16,577081004,9.99,9.99,0,,
2026-09-16,577470001,3.99,3.99,0,,
2026-09-16,577470002,3.99,3.99,0,,
2026-09-16,577470003,3.99,3.99,0,,
2026-09-16,577470004,3.99,3.99,0,,
2026-09-16,578546001,2.55,2.55,0,,
2026-09-16,578546002,2.55,2.55,0,,
2026-09-16,580725001,3.49,3.49,0,,
2026-09-16,581683001,5.49,5.49,0,,
2026-09-16,581683002,5.49,5.49,0,,
2026-09-16,582141001,3.49,3.49,0,,
2026-09-16,582141002,3.49,3.49,0,,
2026-09-16,582305001,2.99,2.99,0,,
2026-09-16,582305002,2.99,2.99,0,,
2026-09-16,582305003,2.99,2.99,0,,
2026-09-16,582305004,2.99,2.99,0,,
2026-09-16,582305005,2.99,2.99,0,,
2026-09-16,582305006,2.99,2.99,0,,
2026-09-16,583130001,1.45,1.45,0,,
2026-09-16,584558001,3.19,3.19,0,,
2026-09-16,584558002,3.19,3.19,0,,
2026-09-16,584558003,3.19,3.19,0,,
2026-09-16,585202002,2.49,2.49,0,,
2026-09-16,586167001,2.99,2.99,0,,
2026-09-16,586167002,2.99,2.99,0,,
2026-09-16,587697,4.49,4.49,0,,
2026-09-16,587703,7.49,7.49,0,,
2026-09-16,592967001,0.75,0.75,0,,
2026-09-16,592967002,0.75,0.75,0,,
2026-09-16,592967003,0.75,0.75,0,,
2026-09-16,597396001,2.99,2.99,0,,
2026-09-16,597396003,2.99,2.99,0,,
2026-09-16,597396004,2.99,2.99,0,,
2026-09-16,597396005,2.99,2.99,0,,
2026-09-16,597396007,2.99,2.99,0,,
2026-09-16,597396008,2.99,2.99,0,,
2026-09-16,597546001,1.25,1.25,0,,
2026-09-16,597546002,1.25,1.25,0,,
2026-09-16,597546003,1.25,1.25,0,,
2026-09-16,597546004,1.25,1.25,0,,
2026-09-16,597546005,1.25,1.25,0,,
2026-09-16,599102001,0.39,0.39,0,,
2026-09-16,599102002,0.39,0.39,0,,
2026-09-16,599129001,1.45,1.45,0,,
2026-09-16,599129002,1.45,1.45,0,,
2026-09-16,599129003,1.45,1.45,0,,
2026-09-16,599129004,1.45,1.45,0,,
2026-09-16,599129005,1.45,1.45,0,,
2026-09-16,601264001,1.75,1.75,0,,
2026-09-16,601264002,1.75,1.75,0,,
2026-09-16,602508001,3.99,3.99,0,,
2026-09-16,602508002,3.99,3.99,0,,
2026-09-16,602508003,3.99,3.99,0,,
2026-09-16,603719002,4.49,4.49,0,,
2026-09-16,603719004,4.49,4.49,0,,
2026-09-16,605529001,1.65,1.65,0,,
2026-09-16,605529002,1.65,1.65,0,,
2026-09-16,606122001,1.65,1.65,0,,
2026-09-16,606122002,1.65,1.65,0,,
2026-09-16,606122003,1.65,1.65,0,,
2026-09-16,606122004,1.65,1.65,0,,
2026-09-16,606179,5.95,5.95,0,,
2026-09-16,606341001,2.89,2.89,0,,
2026-09-16,606341002,2.89,2.89,0,,
2026-09-16,607077,3.95,3.95,0,,
2026-09-16,608059001,0.39,0.39,0,,
2026-09-16,608059004,0.39,0.39,0,,
2026-09-16,608059005,0.39,0.39,0,,
2026-09-16,609074001,1.35,1.35,0,,
2026-09-16,609074002,1.35,1.35,0,,
2026-09-16,609074004,1.35,1.35,0,,
2026-09-16,609129001,1.35,1.35,0,,
2026-09-16,609129002,1.35,1.35,0,,
2026-09-16,609129003,1.35,1.35,0,,
2026-09-16,609129004,1.35,1.35,0,,
2026-09-16,609362001,1.69,1.69,0,,
2026-09-16,609362004,1.69,1.69,0,,
2026-09-16,612543001,0.82,0.82,0,,
2026-09-16,612543003,0.82,0.82,0,,
2026-09-16,612935001,2.95,2.95,0,,
2026-09-16,612935005,2.95,2.95,0,,
2026-09-16,616473001,1.99,1.99,0,,
2026-09-16,616473002,1.99,1.99,0,,
2026-09-16,616473004,1.99,1.99,0,,
2026-09-16,618211001,1.89,1.89,0,,
2026-09-16,618211003,1.89,1.89,0,,
2026-09-16,621000001,1.99,1.99,0,,
2026-09-16,621000002,1.99,1.99,0,,
2026-09-16,621000003,1.99,1.99,0,,
2026-09-16,622605001,1.69,1.69,0,,
2026-09-16,622605002,1.69,1.69,0,,
2026-09-16,622605004,1.69,1.69,0,,
2026-09-16,622641001,1.79,1.79,0,,
2026-09-16,622641003,1.79,1.79,0,,
2026-09-16,622641004,1.79,1.79,0,,
2026-09-16,623222001,0.75,0.75,0,,
2026-09-16,623222003,0.75,0.75,0,,
2026-09-16,625658001,4.95,4.95,0,,
2026-09-16,625658002,4.95,4.95,0,,
2026-09-16,625926001,2.75,2.75,0,,
2026-09-16,625926002,2.75,2.75,0,,
2026-09-16,629964001,4.39,4.39,0,,
2026-09-16,629964002,4.39,4.39,0,,
2026-09-16,630488002,2.65,2.65,0,,
2026-09-16,630488003,2.65,2.65,0,,
2026-09-16,630494001,0.95,0.95,0,,
2026-09-16,630494002,0.95,0.95,0,,
2026-09-16,630904001,1.29,1.29,0,,
2026-09-16,630904002,1.29,1.29,0,,
2026-09-16,630904003,1.29,1.29,0,,
2026-09-16,631195001,0.97,0.97,0,,
2026-09-16,631195002,0.97,0.97,0,,
2026-09-16,631195003,0.97,0.97,0,,
2026-09-16,631644001,2.15,2.15,0,,
2026-09-16,631644002,2.15,2.15,0,,
2026-09-16,631644003,2.15,2.15,0,,
2026-09-16,632130001,1.19,1.19,0,,
2026-09-16,632130002,1.19,1.19,0,,
2026-09-16,632441001,1.19,1.19,0,,
2026-09-16,632441002,1.19,1.19,0,,
2026-09-16,634208001,1.85,1.85,0,,
2026-09-16,634208002,1.85,1.85,0,,
2026-09-16,634208003,1.85,1.85,0,,
2026-09-16,634491001,0.36,0.36,0,,
2026-09-16,634491002,0.36,0.36,0,,
2026-09-16,634491003,0.36,0.36,0,,
2026-09-16,634524001,1.79,1.79,0,,
2026-09-16,634524002,1.79,1.79,0,,
2026-09-16,635532001,3.29,3.29,0,,
2026-09-16,635532002,3.29,3.29,0,,
2026-09-16,635532003,3.29,3.29,0,,
2026-09-16,635667001,2.59,2.59,0,,
2026-09-16,635667002,2.59,2.59,0,,
2026-09-16,635994001,2.75,2.75,0,,
2026-09-16,635994002,2.75,2.75,0,,
2026-09-16,635994003,2.75,2.75,0,,
2026-09-16,636199001,1.25,1.25,0,,
2026-09-16,636199002,1.25,1.25,0,,
2026-09-16,638935001,1.29,1.29,0,,
2026-09-16,638935002,1.29,1.29,0,,
2026-09-16,638975001,1.25,1.25,0,,
2026-09-16,638975002,1.25,1.25,0,,
2026-09-16,639502001,2.99,2.99,0,,
2026-09-16,639502002,2.99,2.99,0,,
2026-09-16,642129001,4.19,4.19,0,,
2026-09-16,642129003,4.19,4.19,0,,
2026-09-16,642129004,4.19,4.19,0,,
2026-09-16,646844001,1.69,1.69,0,,
2026-09-16,646844002,1.69,1.69,0,,
2026-09-16,647158001,1.49,1.49,0,,
2026-09-16,647650,9.95,9.95,0,,
2026-09-16,648651002,4.99,4.99,0,,
2026-09-16,648651003,4.99,4.99,0,,
2026-09-16,648670002,4.99,4.99,0,,
2026-09-16,648670003,4.99,4.99,0,,
2026-09-16,648683002,3.99,3.99,0,,
2026-09-16,648683003,3.99,3.99,0,,
2026-09-16,648847004,4.39,4.39,0,,
2026-09-16,650283001,1.99,1.99,0,,
2026-09-16,650283002,1.99,1.99,0,,
2026-09-16,650833,11.89,11.89,0,,
2026-09-16,651608001,2.89,2.89,0,,
2026-09-16,651608002,2.89,2.89,0,,
2026-09-16,651608003,2.89,2.89,0,,
2026-09-16,652217001,0.95,0.95,0,,
2026-09-16,652217002,0.95,0.95,0,,
2026-09-16,652217003,0.95,0.95,0,,
2026-09-16,652217004,0.95,0.95,0,,
2026-09-16,653357001,1.99,1.99,0,,
2026-09-16,653357002,1.99,1.99,0,,
2026-09-16,653691001,4.39,4.39,0,,
2026-09-16,653691002,4.39,4.39,0,,
2026-09-16,653691003,4.39,4.39,0,,
2026-09-16,655543001,2.49,2.49,0,,
2026-09-16,655543002,2.49,2.49,0,,
2026-09-16,657094,0.99,0.99,0,,
2026-09-16,657163001,0.59,0.59,0,,
2026-09-16,657163002,0.59,0.59,0,,
2026-09-16,660348001,1.95,1.95,0,,
2026-09-16,660348002,1.95,1.95,0,,
2026-09-16,661601,1.99,1.99,0,,
2026-09-16,662982001,1.55,1.55,0,,
2026-09-16,662982002,1.55,1.55,0,,
2026-09-16,662982003,1.55,1.55,0,,
2026-09-16,663694003,2.49,2.49,0,,
2026-09-16,663815001,1.99,1.99,0,,
2026-09-16,663815002,1.99,1.99,0,,
2026-09-16,664094001,3.69,3.69,0,,
2026-09-16,664094002,3.69,3.69,0,,
2026-09-16,664094003,3.69,3.69,0,,
2026-09-16,664351001,1.95,1.95,0,,
2026-09-16,664351002,1.95,1.95,0,,
2026-09-16,664351003,1.95,1.95,0,,
2026-09-16,665431001,2.69,2.69,0,,
2026-09-16,666025001,5.95,5.95,0,,
2026-09-16,666025002,5.95,5.95,0,,
2026-09-16,667204001,2.45,2.45,0,,
2026-09-16,667204002,2.45,2.45,0,,
2026-09-16,667204003,2.45,2.45,0,,
2026-09-16,667204004,2.45,2.45,0,,
2026-09-16,668087002,0.83,0.83,0,,
2026-09-16,668087003,0.83,0.83,0,,
2026-09-16,668087004,0.83,0.83,0,,
2026-09-16,668330001,2.99,2.99,0,,
2026-09-16,668351001,5.49,5.49,0,,
2026-09-16,669844,3.95,3.95,0,,
2026-09-16,669863,7.95,7.95,0,,
2026-09-16,675392001,1.79,1.79,0,,
2026-09-16,675392002,1.79,1.79,0,,
2026-09-16,675392003,1.79,1.79,0,,
2026-09-16,675392004,1.79,1.79,0,,
2026-09-16,676235001,2.99,2.99,0,,
2026-09-16,676235003,2.99,2.99,0,,
2026-09-16,676235004,2.99,2.99,0,,
2026-09-16,681238,14.99,14.99,0,,
2026-09-16,681664,1.99,1.99,0,,
2026-09-16,685239001,2.15,2.15,0,,
2026-09-16,685239002,2.15,2.15,0,,
2026-09-16,687535001,1.19,1.19,0,,
2026-09-16,688214001,2.65,2.65,0,,
2026-09-16,688214002,2.65,2.65,0,,
2026-09-16,688226001,5.37,5.37,0,,
2026-09-16,688226002,5.37,5.37,0,,
2026-09-16,689612001,2.99,2.99,0,,
2026-09-16,690452001,0.71,0.71,0,,
2026-09-16,690452002,0.71,0.71,0,,
2026-09-16,690452003,0.71,0.71,0,,
2026-09-16,690917,2.99,2.99,0,,
2026-09-16,690920001,1.55,1.55,0,,
2026-09-16,690920002,1.55,1.55,0,,
2026-09-16,693232001,2.99,2.99,0,,
2026-09-16,693232002,2.99,2.99,0,,
2026-09-16,693232004,2.99,2.99,0,,
2026-09-16,693704001,3.49,3.49,0,,
2026-09-16,693704002,3.49,3.49,0,,
2026-09-16,694460,1.19,1.19,0,,
2026-09-16,695026001,1.29,1.29,0,,
2026-09-16,695026002,1.29,1.29,0,,
2026-09-16,696566001,8.49,8.49,0,,
2026-09-16,696566002,8.49,8.49,0,,
2026-09-16,696566003,8.49,8.49,0,,
2026-09-16,696566004,8.49,8.49,0,,
2026-09-16,697760001,0.49,0.49,0,,
2026-09-16,697760002,0.49,0.49,0,,
2026-09-16,699690001,5.99,5.99,0,,
2026-09-16,699690002,5.99,5.99,0,,
2026-09-16,700345001,9.99,9.99,0,,
2026-09-16,700345002,9.99,9.99,0,,
2026-09-16,700346002,1.89,1.89,0,,
2026-09-16,704433001,2.29,2.29,0,,
2026-09-16,705074,9.99,9.99,0,,
2026-09-16,706292001,3.29,3.29,0,,
2026-09-16,706292002,3.29,3.29,0,,
2026-09-16,706292004,3.29,3.29,0,,
2026-09-16,708782001,9.89,9.89,0,,
2026-09-16,708782002,9.89,9.89,0,,
2026-09-16,709106002,9.99,9.99,0,,
2026-09-16,709407001,1.99,1.99,0,,
2026-09-16,709407002,1.99,1.99,0,,
2026-09-16,709622001,1.69,1.69,0,,
2026-09-16,709622002,1.69,1.69,0,,
2026-09-16,709622003,1.69,1.69,0,,
2026-09-16,713202001,0.45,0.45,0,,
2026-09-16,713202002,0.45,0.45,0,,
2026-09-16,713202003,0.45,0.45,0,,
2026-09-16,714729,6.99,6.99,0,,
2026-09-16,721654001,7.75,7.75,0,,
2026-09-16,721691001,2.29,2.29,0,,
2026-09-16,721691002,2.29,2.29,0,,
2026-09-16,721691003,2.29,2.29,0,,
2026-09-16,721691004,2.29,2.29,0,,
2026-09-16,721872,14.99,14.99,0,,
2026-09-16,722800001,1.68,1.68,0,,
2026-09-16,722800002,1.68,1.68,0,,
2026-09-16,722800003,1.68,1.68,0,,
2026-09-16,722800004,1.68,1.68,0,,
2026-09-16,722994001,3.49,3.49,0,,
2026-09-16,722994002,3.49,3.49,0,,
2026-09-16,723366001,3.99,3.99,0,,
2026-09-16,723366002,3.99,3.99,0,,
2026-09-16,723371001,4.49,4.49,0,,
2026-09-16,723371002,4.49,4.49,0,,
2026-09-16,723376001,5.49,5.49,0,,
2026-09-16,723376002,5.49,5.49,0,,
2026-09-16,723487,4.99,4.99,0,,
2026-09-16,723918,3.99,3.99,0,,
2026-09-16,724462001,2.29,2.29,0,,
2026-09-16,724462002,2.29,2.29,0,,
2026-09-16,724462003,2.29,2.29,0,,
2026-09-16,724567,9.99,9.99,0,,
2026-09-16,724752001,1.29,1.29,0,,
2026-09-16,724752002,1.29,1.29,0,,
2026-09-16,724752003,1.29,1.29,0,,
2026-09-16,724752004,1.29,1.29,0,,
2026-09-16,724774,9.99,9.99,0,,
2026-09-16,725095001,1.99,1.99,0,,
2026-09-16,725095002,1.99,1.99,0,,
2026-09-16,725436002,0.48,0.48,0,,
2026-09-16,725436003,0.48,0.48,0,,
